dataset,panel,kind,model,value,n_panels,n_cols_missing,n_full,n_dev,n_holdout
cand_mimic4_regime,15,auroc,values,0.5319119479274228,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,panels_tree,0.7614220397181909,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,panels_l1,0.7463892455809553,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,lca_2,0.483335351322557,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,lca_5,0.6915589100615902,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,lca_10,0.6972721630592139,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,lca_20,0.7337314413717175,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,lca_50,0.7560375398822929,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,lca_100,0.758749422398585,22,54,2,33458,33531
cand_mimic4_regime,15,auroc,both,0.7657879323081647,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,values,0.5648103459231828,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,panels_tree,0.976612096821018,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,panels_l1,0.9760043799244402,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,lca_2,0.9016912709438113,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,lca_5,0.8943126442084184,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,lca_10,0.9693650208914135,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,lca_20,0.9740824029226793,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,lca_50,0.9747462271955311,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,lca_100,0.9750958090437315,22,54,2,33458,33531
cand_mimic4_regime,16,auroc,both,0.9772925845085254,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,values,0.5569127094628479,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,panels_tree,0.9539321197661779,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,panels_l1,0.9521069001278952,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,lca_2,0.8686574262339836,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,lca_5,0.8626301664488769,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,lca_10,0.9337909178088752,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,lca_20,0.9451255817768262,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,lca_50,0.9500866143620564,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,lca_100,0.9512604683066114,22,54,2,33458,33531
cand_mimic4_regime,17,auroc,both,0.954598897604044,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,values,0.5432565237528143,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,panels_tree,0.8210048739419644,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,panels_l1,0.8006299979004452,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,lca_2,0.6987832439610127,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,lca_5,0.7287911129681585,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,lca_10,0.7425262764307845,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,lca_20,0.7819218917162357,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,lca_50,0.811461193342716,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,lca_100,0.8153566631812441,22,54,2,33458,33531
cand_mimic4_regime,18,auroc,both,0.8227580956518461,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,values,0.5988368035085911,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,panels_tree,0.9390226219266451,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,panels_l1,0.9362191109431327,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,lca_2,0.9108002915018989,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,lca_5,0.8926626093840747,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,lca_10,0.8923833842877418,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,lca_20,0.9175967148618067,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,lca_50,0.926593054913168,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,lca_100,0.9295231696109062,22,54,2,33458,33531
cand_mimic4_regime,19,auroc,both,0.9387424996693506,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,values,0.5917369048405197,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,panels_tree,0.8823883447055356,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,panels_l1,0.8710330340521428,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,lca_2,0.8452324412848007,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,lca_5,0.8543198779212162,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,lca_10,0.8577876254131772,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,lca_20,0.8691726237083578,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,lca_50,0.8761578320680831,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,lca_100,0.8782158500097931,22,54,2,33458,33531
cand_mimic4_regime,20,auroc,both,0.8838899588934083,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,values,0.6173091015247224,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,panels_tree,0.9299792056378243,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,panels_l1,0.9135476242628908,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,lca_1,0.5,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,lca_2,0.9001332212066204,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,lca_5,0.8983858525274154,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,lca_10,0.9106775088384467,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,lca_20,0.9255291688853636,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,lca_50,0.929542499453941,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,lca_100,0.9286236912933515,22,54,2,33458,33531
cand_mimic4_regime,21,auroc,both,0.9350263918111685,22,54,2,33458,33531
cand_mimic4_regime,-1,sites,lca_2,0.0952191884498568,22,54,2,33458,33531
cand_mimic4_regime,-2,sites_purity,lca_2,1.3952853241339658,22,54,2,33458,33531
cand_mimic4_regime,-1,sites,lca_5,0.16955297909113212,22,54,2,33458,33531
cand_mimic4_regime,-2,sites_purity,lca_5,1.6157826649417852,22,54,2,33458,33531
cand_mimic4_regime,-1,sites,lca_10,0.17621893800893834,22,54,2,33458,33531
cand_mimic4_regime,-2,sites_purity,lca_10,1.805088400172488,22,54,2,33458,33531
cand_mimic4_regime,-1,sites,lca_20,0.18829690501187638,22,54,2,33458,33531
cand_mimic4_regime,-2,sites_purity,lca_20,1.888601408653155,22,54,2,33458,33531
cand_mimic4_regime,-1,sites,lca_50,0.17961398974597198,22,54,2,33458,33531
cand_mimic4_regime,-2,sites_purity,lca_50,1.959609026879402,22,54,2,33458,33531
cand_mimic4_regime,-1,sites,lca_100,0.1700656073739044,22,54,2,33458,33531
cand_mimic4_regime,-2,sites_purity,lca_100,2.0127928704901534,22,54,2,33458,33531
